title,rating,votes,language,release_date,runtime,budget,revenue,type,number_of_seasons,number_of_episodes,genres,release_year
Uma & Haggen,8.75,4,es,2024-01-04,85.0,0.0,0.0,movie,,,Adventure,2024
Brokeback Mountain,7.787,7180,en,2005-10-22,134.0,14000000.0,178043761.0,movie,,,Drama,2005
Brokeback Mountain,7.787,7180,en,2005-10-22,134.0,14000000.0,178043761.0,movie,,,Romance,2005
Salome,10.0,1,ho,2023-05-13,59.0,0.0,0.0,movie,,,Drama,2023
Salome,10.0,1,ho,2023-05-13,59.0,0.0,0.0,movie,,,Romance,2023
Old Guy,5.7,114,en,2024-12-13,93.0,0.0,0.0,movie,,,Action,2024
Old Guy,5.7,114,en,2024-12-13,93.0,0.0,0.0,movie,,,Comedy,2024
Old Guy,5.7,114,en,2024-12-13,93.0,0.0,0.0,movie,,,Crime,2024
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Animation,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Comedy,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Family,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Adventure,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Fantasy,2022
Kiskisan,6.0,4,tl,2024-09-27,60.0,0.0,0.0,movie,,,Drama,2024
Abigail,6.732,1595,en,2024-04-16,109.0,28000000.0,43015969.0,movie,,,Horror,2024
Abigail,6.732,1595,en,2024-04-16,109.0,28000000.0,43015969.0,movie,,,Thriller,2024
Sniper: The Last Stand,6.677,147,en,2025-01-21,99.0,0.0,0.0,movie,,,Action,2025
Sniper: The Last Stand,6.677,147,en,2025-01-21,99.0,0.0,0.0,movie,,,Thriller,2025
The Mummy,6.944,9351,en,1999-04-16,124.0,80000000.0,415885488.0,movie,,,Adventure,1999
The Mummy,6.944,9351,en,1999-04-16,124.0,80000000.0,415885488.0,movie,,,Action,1999
The Mummy,6.944,9351,en,1999-04-16,124.0,80000000.0,415885488.0,movie,,,Fantasy,1999
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,Thriller,2021
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,Crime,2021
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,TV Movie,2021
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Fantasy,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Animation,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Action,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Comedy,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Family,2011
Godzilla Minus One,7.6,2694,ja,2023-11-03,124.0,15000000.0,113676322.0,movie,,,Science Fiction,2023
Godzilla Minus One,7.6,2694,ja,2023-11-03,124.0,15000000.0,113676322.0,movie,,,Horror,2023
Godzilla Minus One,7.6,2694,ja,2023-11-03,124.0,15000000.0,113676322.0,movie,,,Action,2023
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,Thriller,2021
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,Crime,2021
Girl in the Basement,7.611,760,en,2021-02-27,88.0,0.0,0.0,movie,,,TV Movie,2021
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Fantasy,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Animation,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Action,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Comedy,2011
Book of Dragons,6.739,184,en,2011-11-15,18.0,0.0,0.0,movie,,,Family,2011
Deva,5.922,51,hi,2025-01-31,155.0,5882000.0,6705000.0,movie,,,Action,2025
Deva,5.922,51,hi,2025-01-31,155.0,5882000.0,6705000.0,movie,,,Thriller,2025
Deva,5.922,51,hi,2025-01-31,155.0,5882000.0,6705000.0,movie,,,Mystery,2025
Deva,5.922,51,hi,2025-01-31,155.0,5882000.0,6705000.0,movie,,,Crime,2025
Aquaman and the Lost Kingdom,6.604,3114,en,2023-12-20,124.0,205000000.0,439381226.0,movie,,,Action,2023
Aquaman and the Lost Kingdom,6.604,3114,en,2023-12-20,124.0,205000000.0,439381226.0,movie,,,Adventure,2023
Aquaman and the Lost Kingdom,6.604,3114,en,2023-12-20,124.0,205000000.0,439381226.0,movie,,,Fantasy,2023
Alice in Wonderland,6.634,14264,en,2010-03-03,108.0,200000000.0,1025467110.0,movie,,,Family,2010
Alice in Wonderland,6.634,14264,en,2010-03-03,108.0,200000000.0,1025467110.0,movie,,,Fantasy,2010
Alice in Wonderland,6.634,14264,en,2010-03-03,108.0,200000000.0,1025467110.0,movie,,,Adventure,2010
Men in Black,7.21,14117,en,1997-07-02,98.0,90000000.0,589390539.0,movie,,,Action,1997
Men in Black,7.21,14117,en,1997-07-02,98.0,90000000.0,589390539.0,movie,,,Adventure,1997
Men in Black,7.21,14117,en,1997-07-02,98.0,90000000.0,589390539.0,movie,,,Comedy,1997
Men in Black,7.21,14117,en,1997-07-02,98.0,90000000.0,589390539.0,movie,,,Science Fiction,1997
The Suicide Squad,7.486,8943,en,2021-07-28,132.0,185000000.0,168717425.0,movie,,,Action,2021
The Suicide Squad,7.486,8943,en,2021-07-28,132.0,185000000.0,168717425.0,movie,,,Comedy,2021
The Suicide Squad,7.486,8943,en,2021-07-28,132.0,185000000.0,168717425.0,movie,,,Adventure,2021
Carry-On,6.9,2261,en,2024-12-05,120.0,47000000.0,0.0,movie,,,Thriller,2024
Carry-On,6.9,2261,en,2024-12-05,120.0,47000000.0,0.0,movie,,,Action,2024
Nonnas,6.845,258,en,2025-05-01,112.0,0.0,0.0,movie,,,Comedy,2025
The Incredibles,7.713,18056,en,2004-10-27,115.0,92000000.0,631442092.0,movie,,,Action,2004
The Incredibles,7.713,18056,en,2004-10-27,115.0,92000000.0,631442092.0,movie,,,Adventure,2004
The Incredibles,7.713,18056,en,2004-10-27,115.0,92000000.0,631442092.0,movie,,,Animation,2004
The Incredibles,7.713,18056,en,2004-10-27,115.0,92000000.0,631442092.0,movie,,,Family,2004
Charlie and the Chocolate Factory,7.043,15496,en,2005-07-13,115.0,150000000.0,475000000.0,movie,,,Adventure,2005
Charlie and the Chocolate Factory,7.043,15496,en,2005-07-13,115.0,150000000.0,475000000.0,movie,,,Comedy,2005
Charlie and the Chocolate Factory,7.043,15496,en,2005-07-13,115.0,150000000.0,475000000.0,movie,,,Family,2005
Charlie and the Chocolate Factory,7.043,15496,en,2005-07-13,115.0,150000000.0,475000000.0,movie,,,Fantasy,2005
The Equalizer 3,7.308,3296,en,2023-08-30,109.0,70000000.0,191067560.0,movie,,,Action,2023
The Equalizer 3,7.308,3296,en,2023-08-30,109.0,70000000.0,191067560.0,movie,,,Thriller,2023
The Equalizer 3,7.308,3296,en,2023-08-30,109.0,70000000.0,191067560.0,movie,,,Crime,2023
Holland,5.384,378,en,2025-03-09,110.0,0.0,0.0,movie,,,Thriller,2025
Holland,5.384,378,en,2025-03-09,110.0,0.0,0.0,movie,,,Mystery,2025
Summer of 69,6.5,39,en,2025-03-13,102.0,0.0,0.0,movie,,,Comedy,2025
Summer of 69,6.5,39,en,2025-03-13,102.0,0.0,0.0,movie,,,Drama,2025
Django Unchained,8.2,26830,en,2012-12-25,165.0,100000000.0,425368238.0,movie,,,Drama,2012
Django Unchained,8.2,26830,en,2012-12-25,165.0,100000000.0,425368238.0,movie,,,Western,2012
Corpse Bride,7.6,9565,en,2005-09-12,77.0,40000000.0,118133252.0,movie,,,Romance,2005
Corpse Bride,7.6,9565,en,2005-09-12,77.0,40000000.0,118133252.0,movie,,,Fantasy,2005
Corpse Bride,7.6,9565,en,2005-09-12,77.0,40000000.0,118133252.0,movie,,,Animation,2005
Surviving Ohio State,7.6,7,en,2025-06-09,111.0,0.0,0.0,movie,,,Documentary,2025
Scream VI,6.991,2818,en,2023-03-08,123.0,35000000.0,168961389.0,movie,,,Horror,2023
Scream VI,6.991,2818,en,2023-03-08,123.0,35000000.0,168961389.0,movie,,,Crime,2023
Scream VI,6.991,2818,en,2023-03-08,123.0,35000000.0,168961389.0,movie,,,Thriller,2023
The Hobbit: An Unexpected Journey,7.4,18826,en,2012-12-12,169.0,250000000.0,1021103568.0,movie,,,Adventure,2012
The Hobbit: An Unexpected Journey,7.4,18826,en,2012-12-12,169.0,250000000.0,1021103568.0,movie,,,Fantasy,2012
The Hobbit: An Unexpected Journey,7.4,18826,en,2012-12-12,169.0,250000000.0,1021103568.0,movie,,,Action,2012
Furious 7,7.2,10841,en,2015-04-01,139.0,190000000.0,1515400000.0,movie,,,Action,2015
Furious 7,7.2,10841,en,2015-04-01,139.0,190000000.0,1515400000.0,movie,,,Adventure,2015
Furious 7,7.2,10841,en,2015-04-01,139.0,190000000.0,1515400000.0,movie,,,Crime,2015
Furious 7,7.2,10841,en,2015-04-01,139.0,190000000.0,1515400000.0,movie,,,Drama,2015
Furious 7,7.2,10841,en,2015-04-01,139.0,190000000.0,1515400000.0,movie,,,Thriller,2015
Bosomy Mom,5.9,11,ko,2020-05-06,69.0,0.0,0.0,movie,,,Drama,2020
Bosomy Mom,5.9,11,ko,2020-05-06,69.0,0.0,0.0,movie,,,Romance,2020
Making Squid Game: The Challenge,7.676,122,en,2023-12-06,30.0,0.0,0.0,movie,,,Documentary,2023
The Alto Knights,6.26,219,en,2025-03-19,122.0,45000000.0,9579515.0,movie,,,Crime,2025
The Alto Knights,6.26,219,en,2025-03-19,122.0,45000000.0,9579515.0,movie,,,Drama,2025
The Alto Knights,6.26,219,en,2025-03-19,122.0,45000000.0,9579515.0,movie,,,History,2025
Oldboy,8.252,9063,ko,2003-11-21,120.0,3000000.0,17500000.0,movie,,,Drama,2003
Oldboy,8.252,9063,ko,2003-11-21,120.0,3000000.0,17500000.0,movie,,,Thriller,2003
Oldboy,8.252,9063,ko,2003-11-21,120.0,3000000.0,17500000.0,movie,,,Mystery,2003
Oldboy,8.252,9063,ko,2003-11-21,120.0,3000000.0,17500000.0,movie,,,Action,2003
American Pie,6.591,7854,en,1999-07-09,95.0,11000000.0,235483004.0,movie,,,Comedy,1999
American Pie,6.591,7854,en,1999-07-09,95.0,11000000.0,235483004.0,movie,,,Romance,1999
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Animation,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Comedy,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Family,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Adventure,2022
Hotel Transylvania: Transformania,7.068,2868,en,2022-01-31,92.0,75000000.0,18500000.0,movie,,,Fantasy,2022
Zack Snyder's Justice League,8.1,10263,en,2021-03-18,242.0,70000000.0,0.0,movie,,,Action,2021
Zack Snyder's Justice League,8.1,10263,en,2021-03-18,242.0,70000000.0,0.0,movie,,,Adventure,2021
Zack Snyder's Justice League,8.1,10263,en,2021-03-18,242.0,70000000.0,0.0,movie,,,Fantasy,2021
Z Zone,6.2,20,mn,2024-10-04,83.0,0.0,0.0,movie,,,Horror,2024
Good Will Hunting,8.158,12862,en,1997-12-05,127.0,10000000.0,225900000.0,movie,,,Drama,1997
Land of Bad,7.26,1288,en,2024-02-09,113.0,18000000.0,7021101.0,movie,,,Action,2024
Land of Bad,7.26,1288,en,2024-02-09,113.0,18000000.0,7021101.0,movie,,,War,2024
Land of Bad,7.26,1288,en,2024-02-09,113.0,18000000.0,7021101.0,movie,,,Thriller,2024
Sharp Corner,6.3,20,en,2025-05-09,111.0,0.0,0.0,movie,,,Thriller,2025
Sharp Corner,6.3,20,en,2025-05-09,111.0,0.0,0.0,movie,,,Comedy,2025
Gone Girl,7.9,19070,en,2014-10-01,149.0,61000000.0,370890259.0,movie,,,Mystery,2014
Gone Girl,7.9,19070,en,2014-10-01,149.0,61000000.0,370890259.0,movie,,,Thriller,2014
Gone Girl,7.9,19070,en,2014-10-01,149.0,61000000.0,370890259.0,movie,,,Drama,2014
Taken,7.395,11520,en,2008-02-18,94.0,25000000.0,226830568.0,movie,,,Action,2008
Taken,7.395,11520,en,2008-02-18,94.0,25000000.0,226830568.0,movie,,,Thriller,2008
Bullet Train,7.436,6711,en,2022-08-03,126.0,90000000.0,239300000.0,movie,,,Action,2022
Bullet Train,7.436,6711,en,2022-08-03,126.0,90000000.0,239300000.0,movie,,,Comedy,2022
Bullet Train,7.436,6711,en,2022-08-03,126.0,90000000.0,239300000.0,movie,,,Thriller,2022
The Surfer,6.389,81,en,2025-04-11,100.0,0.0,0.0,movie,,,Drama,2025
The Surfer,6.389,81,en,2025-04-11,100.0,0.0,0.0,movie,,,Thriller,2025
Shang-Chi and the Legend of the Ten Rings,7.521,9789,en,2021-09-01,132.0,150000000.0,432243292.0,movie,,,Action,2021
Shang-Chi and the Legend of the Ten Rings,7.521,9789,en,2021-09-01,132.0,150000000.0,432243292.0,movie,,,Adventure,2021
Shang-Chi and the Legend of the Ten Rings,7.521,9789,en,2021-09-01,132.0,150000000.0,432243292.0,movie,,,Fantasy,2021
Malena,7.431,2324,it,2000-03-16,109.0,0.0,14493284.0,movie,,,Drama,2000
Eternal Sunshine of the Spotless Mind,8.092,15493,en,2004-03-19,108.0,20000000.0,72258126.0,movie,,,Science Fiction,2004
Eternal Sunshine of the Spotless Mind,8.092,15493,en,2004-03-19,108.0,20000000.0,72258126.0,movie,,,Drama,2004
Eternal Sunshine of the Spotless Mind,8.092,15493,en,2004-03-19,108.0,20000000.0,72258126.0,movie,,,Romance,2004
No Hard Feelings,6.731,3379,en,2023-06-15,104.0,45000000.0,83000000.0,movie,,,Comedy,2023
No Hard Feelings,6.731,3379,en,2023-06-15,104.0,45000000.0,83000000.0,movie,,,Romance,2023
Turno nocturno,6.3,150,es,2024-12-05,107.0,0.0,0.0,movie,,,Horror,2024
The Amazing Spider-Man 2,6.519,13595,en,2014-04-16,141.0,200000000.0,708962323.0,movie,,,Action,2014
The Amazing Spider-Man 2,6.519,13595,en,2014-04-16,141.0,200000000.0,708962323.0,movie,,,Adventure,2014
The Amazing Spider-Man 2,6.519,13595,en,2014-04-16,141.0,200000000.0,708962323.0,movie,,,Science Fiction,2014
Mission: Impossible II,6.1,7068,en,2000-05-24,123.0,125000000.0,546388108.0,movie,,,Adventure,2000
Mission: Impossible II,6.1,7068,en,2000-05-24,123.0,125000000.0,546388108.0,movie,,,Action,2000
Mission: Impossible II,6.1,7068,en,2000-05-24,123.0,125000000.0,546388108.0,movie,,,Thriller,2000
Everything Everywhere All at Once,7.757,7101,en,2022-03-24,140.0,25000000.0,139200000.0,movie,,,Action,2022
Everything Everywhere All at Once,7.757,7101,en,2022-03-24,140.0,25000000.0,139200000.0,movie,,,Adventure,2022
Everything Everywhere All at Once,7.757,7101,en,2022-03-24,140.0,25000000.0,139200000.0,movie,,,Science Fiction,2022
Wonder Woman 1984,6.406,8663,en,2020-12-16,151.0,200000000.0,169601036.0,movie,,,Action,2020
Wonder Woman 1984,6.406,8663,en,2020-12-16,151.0,200000000.0,169601036.0,movie,,,Adventure,2020
Wonder Woman 1984,6.406,8663,en,2020-12-16,151.0,200000000.0,169601036.0,movie,,,Fantasy,2020
Marked Men: Rule + Shaw,6.709,91,en,2025-01-22,93.0,0.0,826883.0,movie,,,Romance,2025
Marked Men: Rule + Shaw,6.709,91,en,2025-01-22,93.0,0.0,826883.0,movie,,,Drama,2025
Her,7.85,14593,en,2013-12-18,126.0,23000000.0,47351251.0,movie,,,Romance,2013
Her,7.85,14593,en,2013-12-18,126.0,23000000.0,47351251.0,movie,,,Science Fiction,2013
Her,7.85,14593,en,2013-12-18,126.0,23000000.0,47351251.0,movie,,,Drama,2013
Ghost Game,3.8,27,en,2024-10-18,86.0,0.0,0.0,movie,,,Horror,2024
Ghost Game,3.8,27,en,2024-10-18,86.0,0.0,0.0,movie,,,Thriller,2024
Scream,7.415,7334,en,1996-12-20,112.0,14000000.0,173046663.0,movie,,,Crime,1996
Scream,7.415,7334,en,1996-12-20,112.0,14000000.0,173046663.0,movie,,,Horror,1996
Scream,7.415,7334,en,1996-12-20,112.0,14000000.0,173046663.0,movie,,,Mystery,1996
The Creator,7.1,3383,en,2023-09-27,134.0,80000000.0,104272136.0,movie,,,Science Fiction,2023
The Creator,7.1,3383,en,2023-09-27,134.0,80000000.0,104272136.0,movie,,,Action,2023
The Creator,7.1,3383,en,2023-09-27,134.0,80000000.0,104272136.0,movie,,,Adventure,2023
Boyka: Undisputed IV,7.15,1376,en,2016-08-01,87.0,0.0,413334.0,movie,,,Action,2016
Boyka: Undisputed IV,7.15,1376,en,2016-08-01,87.0,0.0,413334.0,movie,,,Drama,2016
Boyka: Undisputed IV,7.15,1376,en,2016-08-01,87.0,0.0,413334.0,movie,,,Thriller,2016
The Terminator,7.667,13664,en,1984-10-26,108.0,6400000.0,78371200.0,movie,,,Action,1984
The Terminator,7.667,13664,en,1984-10-26,108.0,6400000.0,78371200.0,movie,,,Thriller,1984
The Terminator,7.667,13664,en,1984-10-26,108.0,6400000.0,78371200.0,movie,,,Science Fiction,1984
Cars 3,6.854,6043,en,2017-06-15,102.0,175000000.0,383925276.0,movie,,,Family,2017
Cars 3,6.854,6043,en,2017-06-15,102.0,175000000.0,383925276.0,movie,,,Comedy,2017
Cars 3,6.854,6043,en,2017-06-15,102.0,175000000.0,383925276.0,movie,,,Adventure,2017
Cars 3,6.854,6043,en,2017-06-15,102.0,175000000.0,383925276.0,movie,,,Animation,2017
Guy Ritchie's The Covenant,7.75,2778,en,2023-04-19,123.0,55000000.0,21948551.0,movie,,,War,2023
Guy Ritchie's The Covenant,7.75,2778,en,2023-04-19,123.0,55000000.0,21948551.0,movie,,,Action,2023
Guy Ritchie's The Covenant,7.75,2778,en,2023-04-19,123.0,55000000.0,21948551.0,movie,,,Thriller,2023
Heat,7.92,7656,en,1995-12-15,170.0,60000000.0,187400000.0,movie,,,Crime,1995
Heat,7.92,7656,en,1995-12-15,170.0,60000000.0,187400000.0,movie,,,Drama,1995
Heat,7.92,7656,en,1995-12-15,170.0,60000000.0,187400000.0,movie,,,Action,1995
The Karate Kid,6.558,6222,en,2010-06-10,140.0,40000000.0,359126022.0,movie,,,Action,2010
The Karate Kid,6.558,6222,en,2010-06-10,140.0,40000000.0,359126022.0,movie,,,Adventure,2010
The Karate Kid,6.558,6222,en,2010-06-10,140.0,40000000.0,359126022.0,movie,,,Drama,2010
The Karate Kid,6.558,6222,en,2010-06-10,140.0,40000000.0,359126022.0,movie,,,Family,2010
Beauty and the Beast,7.731,10182,en,1991-10-22,84.0,25000000.0,424967620.0,movie,,,Romance,1991
Beauty and the Beast,7.731,10182,en,1991-10-22,84.0,25000000.0,424967620.0,movie,,,Family,1991
Beauty and the Beast,7.731,10182,en,1991-10-22,84.0,25000000.0,424967620.0,movie,,,Animation,1991
Beauty and the Beast,7.731,10182,en,1991-10-22,84.0,25000000.0,424967620.0,movie,,,Fantasy,1991
The Twilight Saga: Eclipse,6.202,8916,en,2010-06-23,124.0,68000000.0,698491347.0,movie,,,Adventure,2010
The Twilight Saga: Eclipse,6.202,8916,en,2010-06-23,124.0,68000000.0,698491347.0,movie,,,Fantasy,2010
The Twilight Saga: Eclipse,6.202,8916,en,2010-06-23,124.0,68000000.0,698491347.0,movie,,,Drama,2010
The Twilight Saga: Eclipse,6.202,8916,en,2010-06-23,124.0,68000000.0,698491347.0,movie,,,Romance,2010
Ballerina,7.021,574,ko,2023-10-05,93.0,0.0,0.0,movie,,,Action,2023
Ballerina,7.021,574,ko,2023-10-05,93.0,0.0,0.0,movie,,,Thriller,2023
Aladdin,7.096,10251,en,2019-05-22,127.0,183000000.0,1097831681.0,movie,,,Adventure,2019
Aladdin,7.096,10251,en,2019-05-22,127.0,183000000.0,1097831681.0,movie,,,Fantasy,2019
Aladdin,7.096,10251,en,2019-05-22,127.0,183000000.0,1097831681.0,movie,,,Romance,2019
Aladdin,7.096,10251,en,2019-05-22,127.0,183000000.0,1097831681.0,movie,,,Family,2019
2012,5.854,12183,en,2009-10-10,158.0,200000000.0,791217826.0,movie,,,Action,2009
2012,5.854,12183,en,2009-10-10,158.0,200000000.0,791217826.0,movie,,,Adventure,2009
2012,5.854,12183,en,2009-10-10,158.0,200000000.0,791217826.0,movie,,,Science Fiction,2009
Shrek Forever After,6.384,7567,en,2010-05-20,93.0,165000000.0,752600867.0,movie,,,Comedy,2010
Shrek Forever After,6.384,7567,en,2010-05-20,93.0,165000000.0,752600867.0,movie,,,Adventure,2010
Shrek Forever After,6.384,7567,en,2010-05-20,93.0,165000000.0,752600867.0,movie,,,Fantasy,2010
Shrek Forever After,6.384,7567,en,2010-05-20,93.0,165000000.0,752600867.0,movie,,,Animation,2010
Shrek Forever After,6.384,7567,en,2010-05-20,93.0,165000000.0,752600867.0,movie,,,Family,2010
Madagascar,6.912,11155,en,2005-05-25,86.0,75000000.0,542064525.0,movie,,,Family,2005
Madagascar,6.912,11155,en,2005-05-25,86.0,75000000.0,542064525.0,movie,,,Animation,2005
Madagascar,6.912,11155,en,2005-05-25,86.0,75000000.0,542064525.0,movie,,,Adventure,2005
Madagascar,6.912,11155,en,2005-05-25,86.0,75000000.0,542064525.0,movie,,,Comedy,2005
The Island,6.2,88,en,2023-07-21,93.0,0.0,39773.0,movie,,,Action,2023
The Island,6.2,88,en,2023-07-21,93.0,0.0,39773.0,movie,,,Crime,2023
The Island,6.2,88,en,2023-07-21,93.0,0.0,39773.0,movie,,,Thriller,2023
Scream,6.676,3492,en,2022-01-12,114.0,24000000.0,137743924.0,movie,,,Horror,2022
Scream,6.676,3492,en,2022-01-12,114.0,24000000.0,137743924.0,movie,,,Mystery,2022
The Emperor's New Groove,7.559,6932,en,2000-12-15,78.0,100000000.0,169327687.0,movie,,,Adventure,2000
The Emperor's New Groove,7.559,6932,en,2000-12-15,78.0,100000000.0,169327687.0,movie,,,Animation,2000
The Emperor's New Groove,7.559,6932,en,2000-12-15,78.0,100000000.0,169327687.0,movie,,,Comedy,2000
The Emperor's New Groove,7.559,6932,en,2000-12-15,78.0,100000000.0,169327687.0,movie,,,Family,2000
The Emperor's New Groove,7.559,6932,en,2000-12-15,78.0,100000000.0,169327687.0,movie,,,Fantasy,2000
Black Widow,7.203,10612,en,2021-07-07,134.0,200000000.0,379751131.0,movie,,,Action,2021
Black Widow,7.203,10612,en,2021-07-07,134.0,200000000.0,379751131.0,movie,,,Adventure,2021
Black Widow,7.203,10612,en,2021-07-07,134.0,200000000.0,379751131.0,movie,,,Science Fiction,2021
Cars,7.001,14384,en,2006-06-08,117.0,120000000.0,461983149.0,movie,,,Animation,2006
Cars,7.001,14384,en,2006-06-08,117.0,120000000.0,461983149.0,movie,,,Adventure,2006
Cars,7.001,14384,en,2006-06-08,117.0,120000000.0,461983149.0,movie,,,Comedy,2006
Cars,7.001,14384,en,2006-06-08,117.0,120000000.0,461983149.0,movie,,,Family,2006
Rush Hour,7.047,5202,en,1998-09-18,97.0,33000000.0,244721064.0,movie,,,Action,1998
Rush Hour,7.047,5202,en,1998-09-18,97.0,33000000.0,244721064.0,movie,,,Comedy,1998
Rush Hour,7.047,5202,en,1998-09-18,97.0,33000000.0,244721064.0,movie,,,Crime,1998
Jurassic Park,7.956,16817,en,1993-06-11,127.0,63000000.0,920100000.0,movie,,,Adventure,1993
Jurassic Park,7.956,16817,en,1993-06-11,127.0,63000000.0,920100000.0,movie,,,Science Fiction,1993
Smile,6.664,3609,en,2022-09-23,115.0,17000000.0,217408513.0,movie,,,Horror,2022
Smile,6.664,3609,en,2022-09-23,115.0,17000000.0,217408513.0,movie,,,Mystery,2022
Luck,7.773,1804,en,2022-08-05,105.0,0.0,0.0,movie,,,Animation,2022
Luck,7.773,1804,en,2022-08-05,105.0,0.0,0.0,movie,,,Adventure,2022
Luck,7.773,1804,en,2022-08-05,105.0,0.0,0.0,movie,,,Comedy,2022
Luck,7.773,1804,en,2022-08-05,105.0,0.0,0.0,movie,,,Fantasy,2022
Terminator 2: Judgment Day,8.127,13372,en,1991-07-03,137.0,102000000.0,520000000.0,movie,,,Action,1991
Terminator 2: Judgment Day,8.127,13372,en,1991-07-03,137.0,102000000.0,520000000.0,movie,,,Thriller,1991
Terminator 2: Judgment Day,8.127,13372,en,1991-07-03,137.0,102000000.0,520000000.0,movie,,,Science Fiction,1991
The Bad Guys,7.549,2174,en,2022-03-17,100.0,80000000.0,250162278.0,movie,,,Family,2022
The Bad Guys,7.549,2174,en,2022-03-17,100.0,80000000.0,250162278.0,movie,,,Comedy,2022
The Bad Guys,7.549,2174,en,2022-03-17,100.0,80000000.0,250162278.0,movie,,,Crime,2022
The Bad Guys,7.549,2174,en,2022-03-17,100.0,80000000.0,250162278.0,movie,,,Adventure,2022
The Bad Guys,7.549,2174,en,2022-03-17,100.0,80000000.0,250162278.0,movie,,,Animation,2022
Léon: The Professional,8.301,15271,fr,1994-09-14,111.0,16000000.0,45284974.0,movie,,,Crime,1994
Léon: The Professional,8.301,15271,fr,1994-09-14,111.0,16000000.0,45284974.0,movie,,,Drama,1994
Léon: The Professional,8.301,15271,fr,1994-09-14,111.0,16000000.0,45284974.0,movie,,,Action,1994
